EAN,Referencia,Nombre,Coste,Precio,tipo_IVA,P.V.P.,Beneficio,%MC,%MV,Stock,Dias_ult_venta,Proveedor,Clasificación,Distancia
3600542202220,1127747,ACON FRUCTIS CREMA SIN ACLARADO 400ML NUTRIRIZOS,3.154,4.95,21 ,5.99,1.8,56.9,36.3,4,3,LOREAL CONSUMO,ASEO PERSONAL,129.56107483837485
3600542502597,1160484,ACON FRUCTIS HAIR DRINK 200ML BANANA,4.034,5.74,21 ,6.95,1.71,42.3,29.7,4,6,LOREAL CONSUMO,ASEO PERSONAL,108.00331028646862
3600542502764,1160485,ACON FRUCTIS HAIR DRINK 200ML PAPAYA,4.034,5.74,21 ,6.95,1.71,42.3,29.7,3,77,LOREAL CONSUMO,ASEO PERSONAL,108.00331028646862
3600542502443,1160483,ACON FRUCTIS HAIR DRINK 200ML PIÑA,4.034,5.74,21 ,6.95,1.71,42.3,29.7,1,13,LOREAL CONSUMO,ASEO PERSONAL,101.36680612878115
3574669909815,1107645,ACON JOHNSONS  SPRAY 200ML GOTAS BRILLO,1.69,2.47,21 ,2.99,0.78,46.1,31.6,0,1,JOHNSONS & JOHNSONS,ASEO PERSONAL,113.38756236531238
3574661432823,1130539,ACON JOHNSONS  SPRAY 500ML GOTAS DE FUERZA,1.69,2.47,21 ,2.99,0.78,46.1,31.6,0,1,JOHNSONS & JOHNSONS,ASEO PERSONAL,126.66057068068736
6223000659212,1130536,ACON JOHNSONS 500ML,1.59,2.47,21 ,2.99,0.88,55.4,35.6,0,1210,JOHNSONS & JOHNSONS,ASEO PERSONAL,80.3050415768749
3574669909587,1130537,ACON JOHNSONS BABY 500ML SIN TIRONES,2.232,2.47,21 ,2.99,0.24,10.7,9.6,0,186,JOHNSONS & JOHNSONS,ASEO PERSONAL,116.1638144441561
3574661213408,1096874,ACON JOHNSONS BABY GOTAS DE BRILLO 500ML,1.56,2.47,21 ,2.99,0.91,58.3,36.8,11,1,JOHNSONS & JOHNSONS,ASEO PERSONAL,113.51756236531237
3574669909860,1114016,ACON JOHNSONS SPRAY 200ML SIN TIRONES,1.69,2.47,21 ,2.99,0.78,46.1,31.6,0,1,JOHNSONS & JOHNSONS,ASEO PERSONAL,116.7058144441561
3600524030797,1151593,ACON MASC ELVIVE 300ML ACIDO HIALURONICO,2.94,3.26,21 ,3.95,0.32,10.9,9.8,15,42,LOREAL CONSUMO,ASEO PERSONAL,127.93882275953109
3600542512220,1160450,ACON ORIGINAL REMEDIES 250ML CHARCOAL,1.821,2.47,21 ,2.99,0.65,35.6,26.3,12,1,LOREAL CONSUMO,ASEO PERSONAL,113.25656236531238
3600542202695,1123122,ACON ORIGINAL REMEDIES 250ML LECHE ALMENDRAS ECOLOGICAMIN,1.96,2.97,21 ,3.59,1.01,51.5,34.0,0,630,LOREAL CONSUMO,ASEO PERSONAL,162.39134354796855
3600541791909,1066443,ACON ORIGINAL REMEDIES ACEITE CREMA  200ML AGUACATE,2.102,2.47,21 ,2.99,0.37,17.5,14.9,2,210,LOREAL CONSUMO,ASEO PERSONAL,136.20332691721856
